hyperlink,source_page_id,title
/wiki/Animal_husbandry,2,Animal husbandry
/wiki/Beef_cattle,2,Beef cattle
/wiki/Dairy_farming#Market,2,Dairy farming#market
/wiki/Fur_farming,2,Fur farming
/wiki/Horse_industry,2,Horse industry
/wiki/Livestock,2,Livestock
/wiki/Pig_farming,2,Pig farming
/wiki/Wool#Production,2,Wool#production
/wiki/Poultry_farming,2,Poultry farming
/wiki/Beekeeping,2,Beekeeping
/wiki/Cochineal#Farming,2,Cochineal#farming
/wiki/Lac,2,Lac
/wiki/Silk#Production_process,2,Silk#production process
/wiki/Hunting,2,Hunting
/wiki/Trapping,2,Trapping
/wiki/Forestry,2,Forestry
/wiki/Silviculture,2,Silviculture
/wiki/Bamboo_cultivation,2,Bamboo cultivation
/wiki/Logging,2,Logging
/wiki/Firewood,2,Firewood
/wiki/Rattan#Economic_and_environmental_issues,2,Rattan#economic and environmental issues
/wiki/Frankincense#Production,2,Frankincense#production
/wiki/Gum_arabic#Production,2,Gum arabic#production
/wiki/Gutta-percha#Uses,2,Gutta-percha#uses
/wiki/Maple_syrup#Production,2,Maple syrup#production
/wiki/Mastic_(plant_resin)#Cultivation,2,Mastic (plant resin)#cultivation
/wiki/Natural_rubber#Production,2,Natural rubber#production
/wiki/Palm_sugar,2,Palm sugar
/wiki/Palm_syrup,2,Palm syrup
/wiki/Palm_wine,2,Palm wine
/wiki/Naval_stores_industry,2,Naval stores industry
/wiki/Mushroom_hunting,2,Mushroom hunting
/wiki/Fungiculture,2,Fungiculture
/wiki/Truffle,2,Truffle
/wiki/Fishing_industry,2,Fishing industry
/wiki/Anchovy#Fisheries,2,Anchovy#fisheries
/wiki/Herring#Fisheries,2,Herring#fisheries
/wiki/Sardine#Fisheries,2,Sardine#fisheries
/wiki/Cod_fisheries,2,Cod fisheries
/wiki/Haddock#Fisheries,2,Haddock#fisheries
/wiki/Alaska_pollock#Fisheries,2,Alaska pollock#fisheries
/wiki/Mackerel#Fisheries,2,Mackerel#fisheries
/wiki/Shark#Fishery,2,Shark#fishery
/wiki/Swordfish#Fisheries,2,Swordfish#fisheries
/wiki/Tuna#Fishing_industry,2,Tuna#fishing industry
/wiki/Crab_fisheries,2,Crab fisheries
/wiki/Lobster_fishing,2,Lobster fishing
/wiki/Sea_urchin#As_food,2,Sea urchin#as food
/wiki/Squid#Commercial_fishing,2,Squid#commercial fishing
/wiki/Whaling,2,Whaling
/wiki/Aquaculture,2,Aquaculture
/wiki/Carp#Aquaculture,2,Carp#aquaculture
/wiki/Aquaculture_of_catfish,2,Aquaculture of catfish
/wiki/Aquaculture_of_tilapia,2,Aquaculture of tilapia
/wiki/Abalone#Farming,2,Abalone#farming
/wiki/Mussel#Aquaculture,2,Mussel#aquaculture
/wiki/Oyster_farming,2,Oyster farming
/wiki/Cultured_pearl,2,Cultured pearl
/wiki/Culture_of_microalgae_in_hatcheries,2,Culture of microalgae in hatcheries
/wiki/Seaweed_farming,2,Seaweed farming
/wiki/Clam_digging,2,Clam digging
/wiki/Sea_cucumber_as_food,2,Sea cucumber as food
/wiki/Scallop#Seafood_industry,2,Scallop#seafood industry
/wiki/Salmon,2,Salmon
/wiki/Shrimp#Human_uses,2,Shrimp#human uses
/wiki/Fossil_fuel_industry,2,Fossil fuel industry
/wiki/Coal_industry,2,Coal industry
/wiki/Peat,2,Peat
/wiki/Oil_shale_industry,2,Oil shale industry
/wiki/Petroleum_industry,2,Petroleum industry
/wiki/Oil_sands,2,Oil sands
/wiki/Mining,2,Mining
/wiki/Aluminium#Production_and_refinement,2,Aluminium#production and refinement
/wiki/Copper#Production,2,Copper#production
/wiki/Iron_ore#Production_and_consumption,2,Iron ore#production and consumption
/wiki/Gold_mining,2,Gold mining
/wiki/Silver_mining,2,Silver mining
/wiki/Palladium,2,Palladium
/wiki/Platinum#Production,2,Platinum#production
/wiki/Lithium#Production,2,Lithium#production
/wiki/Rare-earth_element#Global_rare-earth_production,2,Rare-earth element#global rare-earth production
/wiki/Uranium_mining,2,Uranium mining
/wiki/Mineral,2,Mineral
/wiki/Gemstone,2,Gemstone
/wiki/Phosphorus#Production,2,Phosphorus#production
/wiki/Potash#Production,2,Potash#production
/wiki/Salt#Production,2,Salt#production
/wiki/Sulfur#Production,2,Sulfur#production
/wiki/Quarry,2,Quarry
/wiki/Gravel_pit,2,Gravel pit
/wiki/Sand_mining,2,Sand mining
/wiki/Chalk_mining,2,Chalk mining
/wiki/Clay_pit,2,Clay pit
/wiki/Gypsum#Mining,2,Gypsum#mining
/wiki/Limestone#Uses,2,Limestone#uses
/wiki/Dimension_stone#Production,2,Dimension stone#production
/wiki/Granite#Industry,2,Granite#industry
/wiki/Marble#Production,2,Marble#production
/wiki/Secondary_sector_of_the_economy,2,Secondary sector of the economy
/wiki/Manufacturing,2,Manufacturing
/wiki/Light_industry,2,Light industry
/wiki/Food_industry,2,Food industry
/wiki/Feed_manufacturing,2,Feed manufacturing
/wiki/Baking#Commercial_baking,2,Baking#commercial baking
/wiki/Canning,2,Canning
/wiki/Dairy_product,2,Dairy product
/wiki/Flour,2,Flour
/wiki/Meat_industry,2,Meat industry
/wiki/Convenience_food,2,Convenience food
/wiki/Food_preservation,2,Food preservation
/wiki/Candy_making,2,Candy making
/wiki/Vegetable_oil#Production,2,Vegetable oil#production
/wiki/Drink_industry,2,Drink industry
/wiki/Brewing_industry,2,Brewing industry
/wiki/Bottled_water,2,Bottled water
/wiki/Liquor,2,Liquor
/wiki/Soft_drink,2,Soft drink
/wiki/Winemaking,2,Winemaking
/wiki/Textile_industry,2,Textile industry
/wiki/Carding,2,Carding
/wiki/Dyeing,2,Dyeing
/wiki/Textile_printing,2,Textile printing
/wiki/Spinning_(textiles),2,Spinning (textiles)
/wiki/Weaving,2,Weaving
/wiki/Carpet,2,Carpet
/wiki/Lace,2,Lace
/wiki/Linens,2,Linens
/wiki/Rope,2,Rope
/wiki/Clothing_industry,2,Clothing industry
/wiki/Fashion_accessory,2,Fashion accessory
/wiki/Dressmaker,2,Dressmaker
/wiki/Fur_clothing,2,Fur clothing
/wiki/Hatmaking,2,Hatmaking
/wiki/Sewing,2,Sewing
/wiki/Shoemaking,2,Shoemaking
/wiki/Tailor,2,Tailor
/wiki/Printing,2,Printing
/wiki/Bookbinding,2,Bookbinding
/wiki/Paper_embossing,2,Paper embossing
/wiki/Engraving,2,Engraving
/wiki/Security_printing,2,Security printing
/wiki/Typesetting,2,Typesetting
/wiki/Cassette_tape,2,Cassette tape
/wiki/Production_of_phonograph_records,2,Production of phonograph records
/wiki/Compact_Disc_manufacturing,2,Compact disc manufacturing
/wiki/Metal_fabrication,2,Metal fabrication
/wiki/Boilermaking,2,Boilermaking
/wiki/Builders_hardware,2,Builders hardware
/wiki/Household_hardware,2,Household hardware
/wiki/Cutlery,2,Cutlery
/wiki/Gunsmith,2,Gunsmith
/wiki/Locksmithing,2,Locksmithing
/wiki/Machine_shop,2,Machine shop
/wiki/Metalsmith,2,Metalsmith
/wiki/Prefabrication,2,Prefabrication
/wiki/Surface_finishing,2,Surface finishing
/wiki/3D_printing,2,3d printing
/wiki/Drawing_(manufacturing),2,Drawing (manufacturing)
/wiki/Extrusion,2,Extrusion
/wiki/Glassblowing,2,Glassblowing
/wiki/Injection_moulding,2,Injection moulding
/wiki/Pottery,2,Pottery
/wiki/Stonemasonry,2,Stonemasonry
/wiki/Woodworking,2,Woodworking
/wiki/Furniture,2,Furniture
/wiki/Baggage,2,Baggage
/wiki/Bicycle_industry,2,Bicycle industry
/wiki/Jewellery,2,Jewellery
/wiki/Medical_device,2,Medical device
/wiki/Musical_instrument,2,Musical instrument
/wiki/Office_supplies,2,Office supplies
/wiki/Sports_equipment,2,Sports equipment
/wiki/Personal_protective_equipment,2,Personal protective equipment
/wiki/Toy#Economics,2,Toy#economics
/wiki/Electronics_industry,2,Electronics industry
/wiki/Electronic_component,2,Electronic component
/wiki/Printed_circuit_board#Manufacturing,2,Printed circuit board#manufacturing
/wiki/Semiconductor_industry,2,Semiconductor industry
/wiki/Computer_industry,2,Computer industry
/wiki/Computer_data_storage#Storage_media,2,Computer data storage#storage media
/wiki/Telecommunications_equipment,2,Telecommunications equipment
/wiki/Mobile_phone#Sales,2,Mobile phone#sales
/wiki/Network_equipment_provider,2,Network equipment provider
/wiki/Consumer_electronics#Products,2,Consumer electronics#products
/wiki/Television_set#Major_manufacturers,2,Television set#major manufacturers
/wiki/Video_game_console#Market,2,Video game console#market
/wiki/Instrumentation,2,Instrumentation
/wiki/Clockmaker,2,Clockmaker
/wiki/Watchmaker,2,Watchmaker
/wiki/Satellite_navigation_device#Consumer_applications,2,Satellite navigation device#consumer applications
/wiki/Scientific_instrument#List_of_scientific_instruments_manufacturers,2,Scientific instrument#list of scientific instruments manufacturers
/wiki/Medical_imaging#Industry,2,Medical imaging#industry
/wiki/Optical_instrument,2,Optical instrument
/wiki/Camera,2,Camera
/wiki/Telescopic_sight,2,Telescopic sight
/wiki/Spotting_scope,2,Spotting scope
/wiki/Laser_construction,2,Laser construction
/wiki/Optical_manufacturing_and_testing,2,Optical manufacturing and testing
/wiki/Microscope,2,Microscope
/wiki/Telescope,2,Telescope
/wiki/Electrical_device,2,Electrical device
/wiki/Electric_battery,2,Electric battery
/wiki/Electrical_cable,2,Electrical cable
/wiki/Optical_fiber,2,Optical fiber
/wiki/Electric_light,2,Electric light
/wiki/Electric_motor,2,Electric motor
/wiki/Home_appliance,2,Home appliance
/wiki/Transformer,2,Transformer
/wiki/Chemical_industry,2,Chemical industry
/wiki/Oil_refinery,2,Oil refinery
/wiki/Bitumen,2,Bitumen
/wiki/Diesel_fuel,2,Diesel fuel
/wiki/Fuel_oil,2,Fuel oil
/wiki/Gasoline,2,Gasoline
/wiki/Jet_fuel,2,Jet fuel
/wiki/Kerosene,2,Kerosene
/wiki/Mineral_oil,2,Mineral oil
/wiki/Paraffin_wax,2,Paraffin wax
/wiki/Petrochemical,2,Petrochemical
/wiki/Petroleum_jelly,2,Petroleum jelly
/wiki/Propane,2,Propane
/wiki/Synthetic_oil,2,Synthetic oil
/wiki/Tar,2,Tar
/wiki/Commodity_chemicals,2,Commodity chemicals
/wiki/Fertilizer#Production,2,Fertilizer#production
/wiki/Industrial_gas,2,Industrial gas
/wiki/Pigment,2,Pigment
/wiki/Pure_element,2,Pure element
/wiki/Speciality_chemicals,2,Speciality chemicals
/wiki/Adhesive,2,Adhesive
/wiki/Agrochemical,2,Agrochemical
/wiki/Aroma_compound,2,Aroma compound
/wiki/Cleaning_agent,2,Cleaning agent
/wiki/Cosmetics,2,Cosmetics
/wiki/Explosive,2,Explosive
/wiki/Fireworks,2,Fireworks
/wiki/Paint,2,Paint
/wiki/Ink,2,Ink
/wiki/Perfume,2,Perfume
/wiki/Soap,2,Soap
/wiki/Toiletries,2,Toiletries
/wiki/Fine_chemical,2,Fine chemical
/wiki/Pharmaceutical_industry,2,Pharmaceutical industry
/wiki/Production_of_antibiotics,2,Production of antibiotics
/wiki/Blood_product,2,Blood product
/wiki/Birth_control,2,Birth control
/wiki/Generic_drug,2,Generic drug
/wiki/Illegal_drug_trade,2,Illegal drug trade
/wiki/Dietary_supplement,2,Dietary supplement
/wiki/Vaccine,2,Vaccine
/wiki/Leather,2,Leather
/wiki/Liming_(leather_processing),2,Liming (leather processing)
/wiki/Deliming,2,Deliming
/wiki/Tanning_(leather),2,Tanning (leather)
/wiki/Currier,2,Currier
/wiki/Oiling_(leather_processing),2,Oiling (leather processing)
/wiki/Wood_industry,2,Wood industry
/wiki/Wood_drying,2,Wood drying
/wiki/Sawmill,2,Sawmill
/wiki/Engineered_wood,2,Engineered wood
/wiki/Lumber,2,Lumber
/wiki/Wood-plastic_composite,2,Wood-plastic composite
/wiki/Pulp_and_paper_industry,2,Pulp and paper industry
/wiki/Sizing#Papermaking,2,Sizing#papermaking
/wiki/Cardboard,2,Cardboard
/wiki/Pulp_(paper),2,Pulp (paper)
/wiki/Tissue_paper,2,Tissue paper
/wiki/Synthetic_rubber,2,Synthetic rubber
/wiki/Tire_manufacturing,2,Tire manufacturing
/wiki/Plastics_industry,2,Plastics industry
/wiki/Commodity_plastics,2,Commodity plastics
/wiki/Engineering_plastic,2,Engineering plastic
/wiki/High-performance_plastics,2,High-performance plastics
/wiki/Pelletizing,2,Pelletizing
/wiki/Synthetic_fiber,2,Synthetic fiber
/wiki/Thermoplastic,2,Thermoplastic
/wiki/Thermosetting_polymer,2,Thermosetting polymer
/wiki/Glass_production,2,Glass production
/wiki/Borosilicate_glass,2,Borosilicate glass
/wiki/Fused_quartz,2,Fused quartz
/wiki/Soda%E2%80%93lime_glass,2,Soda%e2%80%93lime glass
/wiki/Glass_fiber,2,Glass fiber
/wiki/Glass_wool,2,Glass wool
/wiki/Fiberglass,2,Fiberglass
/wiki/Safety_glass,2,Safety glass
/wiki/Ceramic,2,Ceramic
/wiki/Brickworks,2,Brickworks
/wiki/Earthenware,2,Earthenware
/wiki/Porcelain#Other_uses,2,Porcelain#other uses
/wiki/Refractory,2,Refractory
/wiki/Tile,2,Tile
/wiki/Cement_industry,2,Cement industry
/wiki/Mortar_(masonry),2,Mortar (masonry)
/wiki/Plaster,2,Plaster
/wiki/Ready-mix_concrete,2,Ready-mix concrete
/wiki/Abrasive,2,Abrasive
/wiki/Carbon_fibers,2,Carbon fibers
/wiki/Allotropes_of_carbon,2,Allotropes of carbon
/wiki/Mineral_wool,2,Mineral wool
/wiki/Synthetic_gem,2,Synthetic gem
/wiki/Extractive_metallurgy,2,Extractive metallurgy
/wiki/Ironworks,2,Ironworks
/wiki/Aluminium_smelting,2,Aluminium smelting
/wiki/Copper_extraction,2,Copper extraction
/wiki/Alloy,2,Alloy
/wiki/Steel_mill,2,Steel mill
/wiki/Forming_(metalworking),2,Forming (metalworking)
/wiki/Rolling_(metalworking),2,Rolling (metalworking)
/wiki/Foundry,2,Foundry
/wiki/Heavy_industry,2,Heavy industry
/wiki/Machine_industry,2,Machine industry
/wiki/Conveyor_system,2,Conveyor system
/wiki/Heavy_equipment,2,Heavy equipment
/wiki/Hydraulic_machinery,2,Hydraulic machinery
/wiki/Machine_tool_builder,2,Machine tool builder
/wiki/Turbo_generator,2,Turbo generator
/wiki/Wind_turbine,2,Wind turbine
/wiki/Automotive_industry,2,Automotive industry
/wiki/Vehicle,2,Vehicle
/wiki/Aerospace_industry,2,Aerospace industry
/wiki/Space_industry,2,Space industry
/wiki/Rolling_stock,2,Rolling stock
/wiki/Shipbuilding,2,Shipbuilding
/wiki/Oil_platform,2,Oil platform
/wiki/Arms_industry,2,Arms industry
/wiki/Public_utility,2,Public utility
/wiki/Electric_power_industry,2,Electric power industry
/wiki/Natural_gas#Domestic_use,2,Natural gas#domestic use
/wiki/Renewable_energy_commercialization,2,Renewable energy commercialization
/wiki/Water_industry,2,Water industry
/wiki/Sewage_treatment,2,Sewage treatment
/wiki/Waste_management_industry,2,Waste management industry
/wiki/Waste_collection,2,Waste collection
/wiki/Landfill,2,Landfill
/wiki/Hazardous_waste,2,Hazardous waste
/wiki/Recycling,2,Recycling
/wiki/Environmental_remediation,2,Environmental remediation
/wiki/Telecommunications_industry,2,Telecommunications industry
/wiki/Cable_television,2,Cable television
/wiki/Internet_service_provider,2,Internet service provider
/wiki/Mobile_phone_operator,2,Mobile phone operator
/wiki/Communications_satellite,2,Communications satellite
/wiki/Telephone_company,2,Telephone company
/wiki/Construction,2,Construction
/wiki/Building,2,Building
/wiki/Commercial_property,2,Commercial property
/wiki/Industrial_architecture,2,Industrial architecture
/wiki/Home_construction,2,Home construction
/wiki/Civil_engineering,2,Civil engineering
/wiki/Bridge_building,2,Bridge building
/wiki/Railway_track,2,Railway track
/wiki/Roadbuilding,2,Roadbuilding
/wiki/Tunnel#Construction,2,Tunnel#construction
/wiki/Canal#Construction,2,Canal#construction
/wiki/Dam,2,Dam
/wiki/Dredging#Major_dredging_companies,2,Dredging#major dredging companies
/wiki/Harbor,2,Harbor
/wiki/Cabinetry,2,Cabinetry
/wiki/Demolition,2,Demolition
/wiki/Electrical_wiring,2,Electrical wiring
/wiki/Elevator_mechanic,2,Elevator mechanic
"/wiki/Heating,_ventilation,_and_air_conditioning#HVAC_industry_and_standards",2,"Heating, ventilation, and air conditioning#hvac industry and standards"
/wiki/House_painter_and_decorator,2,House painter and decorator
/wiki/Plumbing,2,Plumbing
/wiki/Earthworks_(engineering),2,Earthworks (engineering)
/wiki/Tertiary_sector_of_the_economy,2,Tertiary sector of the economy
/wiki/Sales,2,Sales
/wiki/Retail,2,Retail
/wiki/Car_dealership,2,Car dealership
/wiki/Fast-moving_consumer_goods,2,Fast-moving consumer goods
/wiki/General_store,2,General store
/wiki/Grocery_store,2,Grocery store
/wiki/Department_store,2,Department store
/wiki/Mail_order,2,Mail order
/wiki/Online_shopping,2,Online shopping
/wiki/Specialty_store,2,Specialty store
/wiki/Wholesaling,2,Wholesaling
/wiki/Auction,2,Auction
/wiki/Broker,2,Broker
/wiki/Distribution_(marketing),2,Distribution (marketing)
/wiki/Transport,2,Transport
/wiki/Cargo,2,Cargo
/wiki/Air_cargo,2,Air cargo
/wiki/Intermodal_freight_transport,2,Intermodal freight transport
/wiki/Mail,2,Mail
/wiki/Moving_company,2,Moving company
/wiki/Rail_freight_transport,2,Rail freight transport
/wiki/Trucking,2,Trucking
/wiki/Passenger_transport,2,Passenger transport
/wiki/Airline,2,Airline
/wiki/Car_rental,2,Car rental
/wiki/Passenger_rail,2,Passenger rail
/wiki/Ridesharing_company,2,Ridesharing company
/wiki/Taxi,2,Taxi
/wiki/Warehouse,2,Warehouse
/wiki/Self_storage,2,Self storage
/wiki/Hospitality_industry,2,Hospitality industry
/wiki/Foodservice,2,Foodservice
/wiki/Drinking_establishment,2,Drinking establishment
/wiki/Coffeehouse,2,Coffeehouse
/wiki/Catering,2,Catering
/wiki/Fast_food,2,Fast food
/wiki/Food_delivery,2,Food delivery
/wiki/Restaurant,2,Restaurant
/wiki/Teahouse,2,Teahouse
/wiki/Hotel,2,Hotel
/wiki/Asset_management,2,Asset management
/wiki/Financial_services,2,Financial services
/wiki/Bank,2,Bank
/wiki/Credit,2,Credit
/wiki/Financial_adviser,2,Financial adviser
/wiki/Holding_company,2,Holding company
/wiki/Electronic_funds_transfer,2,Electronic funds transfer
/wiki/Payment_card_industry,2,Payment card industry
/wiki/Risk_management,2,Risk management
/wiki/Security_(finance),2,Security (finance)
/wiki/Insurance,2,Insurance
/wiki/Health_insurance,2,Health insurance
/wiki/Life_insurance,2,Life insurance
/wiki/Pension_fund,2,Pension fund
/wiki/Property_insurance,2,Property insurance
/wiki/Reinsurance,2,Reinsurance
/wiki/Real_estate_economics,2,Real estate economics
/wiki/Real_estate_agent,2,Real estate agent
/wiki/Property_management,2,Property management
/wiki/Professional_services,2,Professional services
/wiki/Accounting_network,2,Accounting network
/wiki/Assurance_services,2,Assurance services
/wiki/Audit,2,Audit
/wiki/Bookkeeping,2,Bookkeeping
/wiki/Tax_advisor,2,Tax advisor
/wiki/Architectural_firm,2,Architectural firm
/wiki/Engineering,2,Engineering
/wiki/Inspection,2,Inspection
/wiki/Surveying,2,Surveying
/wiki/Physical_test,2,Physical test
/wiki/Product_testing,2,Product testing
/wiki/System_testing,2,System testing
/wiki/Design,2,Design
/wiki/Fashion_design,2,Fashion design
/wiki/Interior_design,2,Interior design
/wiki/Industrial_design,2,Industrial design
/wiki/Practice_of_law,2,Practice of law
/wiki/Management,2,Management
/wiki/Consulting_firm,2,Consulting firm
/wiki/Public_relations,2,Public relations
/wiki/Marketing,2,Marketing
/wiki/Advertising_industry,2,Advertising industry
/wiki/Healthcare_industry,2,Healthcare industry
/wiki/Dentist_office,2,Dentist office
/wiki/Hospital,2,Hospital
/wiki/Nursing,2,Nursing
/wiki/Residential_care,2,Residential care
/wiki/Veterinary_medicine,2,Veterinary medicine
/wiki/Entertainment#Industry,2,Entertainment#industry
/wiki/Leisure_industry,2,Leisure industry
/wiki/Casino,2,Casino
/wiki/Online_gambling,2,Online gambling
/wiki/Sport_industry,2,Sport industry
/wiki/Amusement_arcade,2,Amusement arcade
/wiki/Amusement_park,2,Amusement park
/wiki/Fair,2,Fair
/wiki/Nightclub,2,Nightclub
/wiki/Customer_service,2,Customer service
/wiki/Lease,2,Lease
/wiki/Renting,2,Renting
/wiki/Employment_agency,2,Employment agency
/wiki/Private_investigator,2,Private investigator
/wiki/Security_company,2,Security company
/wiki/Janitor,2,Janitor
/wiki/Landscape_maintenance,2,Landscape maintenance
/wiki/Maintenance_(technical),2,Maintenance (technical)
/wiki/Beauty_salon,2,Beauty salon
/wiki/Dry_cleaning,2,Dry cleaning
/wiki/Funeral_industry,2,Funeral industry
/wiki/Maid_service,2,Maid service
/wiki/Pet_industry,2,Pet industry
/wiki/Sex_industry,2,Sex industry
/wiki/Poverty_industry,2,Poverty industry
/wiki/Business_travel,2,Business travel
/wiki/Cruise_line,2,Cruise line
/wiki/Tourism,2,Tourism
/wiki/Quaternary_sector_of_the_economy,2,Quaternary sector of the economy
/wiki/Publishing,2,Publishing
/wiki/Mass_media,2,Mass media
/wiki/Book,2,Book
/wiki/Periodical_literature,2,Periodical literature
/wiki/Software_industry,2,Software industry
/wiki/Film_industry,2,Film industry
/wiki/Music_industry,2,Music industry
/wiki/Video_game_industry,2,Video game industry
/wiki/Broadcasting,2,Broadcasting
/wiki/News_agency,2,News agency
/wiki/Radio_industry,2,Radio industry
/wiki/Television#Content,2,Television#content
/wiki/Internet,2,Internet
/wiki/Web_hosting_service,2,Web hosting service
/wiki/Social_networking_service,2,Social networking service
/wiki/Streaming_media,2,Streaming media
/wiki/Website,2,Website
/wiki/Education,2,Education
/wiki/Primary_education,2,Primary education
/wiki/Secondary_education,2,Secondary education
/wiki/Tertiary_education,2,Tertiary education
/wiki/Vocational_school,2,Vocational school
/wiki/University,2,University
/wiki/Standardized_test,2,Standardized test
/wiki/Tutoring,2,Tutoring
/wiki/Creative_industries,2,Creative industries
/wiki/Language_industry,2,Language industry
/wiki/Research_and_development,2,Research and development
/wiki/Basic_research,2,Basic research
/wiki/Industry_classification,2,Industry classification
/wiki/Australian_and_New_Zealand_Standard_Industrial_Classification,2,Australian and new zealand standard industrial classification
/wiki/International_Standard_Industrial_Classification,2,International standard industrial classification
/wiki/Statistical_Classification_of_Economic_Activities_in_the_European_Community,2,Statistical classification of economic activities in the european community
/wiki/North_American_Industry_Classification_System,2,North american industry classification system
/wiki/Standard_Industrial_Classification,2,Standard industrial classification
/wiki/United_Kingdom_Standard_Industrial_Classification_of_Economic_Activities,2,United kingdom standard industrial classification of economic activities
/wiki/Global_Industry_Classification_Standard,2,Global industry classification standard
/wiki/Industry_Classification_Benchmark,2,Industry classification benchmark
/wiki/The_Refinitiv_Business_Classification,2,The refinitiv business classification
/wiki/Factors_of_production,2,Factors of production
/wiki/Output_(economics),2,Output (economics)
/wiki/Externality,2,Externality
/wiki/Community,2,Community
/wiki/Crime,2,Crime
/wiki/Culture,2,Culture
/wiki/Pollution,2,Pollution
/wiki/Well-being,2,Well-being
/wiki/Funding,2,Funding
/wiki/Goods,2,Goods
/wiki/Commodity,2,Commodity
/wiki/Final_good,2,Final good
/wiki/Intermediate_good,2,Intermediate good
/wiki/Raw_material,2,Raw material
/wiki/Innovation,2,Innovation
/wiki/Work_(human_activity),2,Work (human activity)
/wiki/Natural_resource,2,Natural resource
/wiki/Physical_capital,2,Physical capital
/wiki/Service_(economics),2,Service (economics)
/wiki/Technology,2,Technology
/wiki/Organization,2,Organization
/wiki/Centralization,2,Centralization
/wiki/Cartel,2,Cartel
/wiki/Conglomerate_(company),2,Conglomerate (company)
/wiki/Horizontal_integration,2,Horizontal integration
/wiki/Mergers_and_acquisitions,2,Mergers and acquisitions
/wiki/Monopoly,2,Monopoly
/wiki/Monopsony,2,Monopsony
/wiki/Vertical_integration,2,Vertical integration
/wiki/Decentralization,2,Decentralization
/wiki/Competition_law,2,Competition law
/wiki/Freelancer,2,Freelancer
/wiki/Homesteading,2,Homesteading
/wiki/Outsourcing,2,Outsourcing
/wiki/Putting-out_system,2,Putting-out system
/wiki/Corporate_spin-off,2,Corporate spin-off
/wiki/Temporary_work,2,Temporary work
/wiki/Ownership,2,Ownership
/wiki/Cooperative,2,Cooperative
/wiki/Joint-stock_company,2,Joint-stock company
/wiki/Nationalization,2,Nationalization
/wiki/Nonprofit_organization,2,Nonprofit organization
/wiki/Partnership,2,Partnership
/wiki/Privatization,2,Privatization
/wiki/Sole_proprietorship,2,Sole proprietorship
/wiki/State-owned_enterprise,2,State-owned enterprise
/wiki/Outline_of_industry,2,Outline of industry
